Id,age,education,marital,campaign_response
35945,43,high.school,single,1
35946,29,basic.9y,single,0
35947,35,high.school,married,0
35948,27,basic.9y,married,0
35949,49,basic.4y,married,0
35950,41,basic.9y,married,0
35951,42,basic.4y,married,0
35952,41,basic.9y,married,0
35953,32,basic.9y,single,0
35954,28,high.school,single,0
35955,53,university.degree,divorced,0
35956,26,basic.9y,single,0
35957,38,university.degree,married,0
35958,32,university.degree,single,0
35959,31,high.school,single,1
35960,55,basic.4y,divorced,1
35961,43,high.school,married,0
35962,38,basic.9y,single,0
35963,34,high.school,single,0
35964,37,university.degree,married,0
35965,53,high.school,married,0
35966,33,basic.6y,single,0
35967,31,university.degree,single,0
35968,43,high.school,single,0
35969,30,high.school,single,0
35970,34,professional.course,single,0
35971,53,basic.6y,married,1
35972,34,high.school,single,0
35973,36,high.school,divorced,0
35974,51,basic.9y,divorced,0
35975,44,professional.course,married,0
35976,37,professional.course,divorced,0
35977,38,basic.9y,married,0
35978,31,basic.9y,married,0
35979,43,basic.4y,married,0
35980,36,basic.6y,married,0
35981,53,university.degree,married,0
35982,33,university.degree,divorced,0
35983,27,high.school,single,0
35984,43,basic.4y,married,0
35985,42,basic.6y,divorced,0
35986,24,professional.course,married,0
35987,31,basic.9y,married,1
35988,28,high.school,single,1
35989,40,basic.9y,single,0
35990,27,high.school,single,0
35991,44,basic.4y,married,0
35992,36,basic.9y,married,0
35993,30,university.degree,married,1
35994,33,university.degree,divorced,0
35995,34,high.school,married,0
35996,33,university.degree,single,0
35997,35,basic.6y,married,0
35998,34,university.degree,married,0
35999,23,basic.9y,married,0
36000,24,high.school,single,0
36001,34,high.school,married,1
36002,38,basic.6y,married,0
36003,57,high.school,married,0
36004,36,high.school,single,0
36005,33,university.degree,single,0
36006,32,basic.4y,single,1
36007,31,university.degree,single,0
36008,42,high.school,divorced,0
36009,29,high.school,single,0
36010,43,university.degree,married,0
36011,44,basic.4y,married,0
36012,34,university.degree,married,0
36013,29,university.degree,married,0
36014,24,high.school,single,1
36015,31,professional.course,single,0
36016,34,high.school,single,1
36017,37,basic.6y,single,0
36018,35,high.school,divorced,0
36019,35,high.school,divorced,0
36020,41,basic.9y,married,0
36021,32,high.school,married,1
36022,33,basic.6y,single,0
36023,41,high.school,married,0
36024,29,high.school,single,0
36025,29,high.school,single,0
36026,31,university.degree,married,0
36027,35,high.school,single,0
36028,49,basic.9y,married,0
36029,29,basic.9y,single,0
36030,24,basic.9y,married,1
36031,33,university.degree,single,0
36032,29,university.degree,married,0
36033,23,high.school,single,0
36034,42,basic.6y,single,0
36035,29,university.degree,married,0
36036,53,university.degree,married,0
36037,25,high.school,single,0
36038,24,high.school,single,0
36039,31,professional.course,single,1
36040,33,high.school,married,1
36041,35,university.degree,married,0
36042,33,basic.6y,single,0
36043,30,university.degree,single,0
36044,52,basic.9y,married,0
36045,31,basic.9y,married,0
36046,29,basic.9y,married,0
36047,39,university.degree,single,0
36048,39,basic.4y,married,0
36049,28,high.school,married,0
36050,59,high.school,divorced,0
36051,46,high.school,married,0
36052,41,basic.9y,married,0
36053,36,university.degree,married,0
36054,28,high.school,single,0
36055,48,basic.6y,married,0
36056,39,basic.6y,divorced,0
36057,34,basic.6y,married,0
36058,39,professional.course,divorced,0
36059,39,basic.6y,divorced,1
36060,39,basic.6y,divorced,0
36061,58,basic.4y,married,0
36062,31,basic.4y,married,0
36063,55,basic.4y,married,0
36064,41,university.degree,married,0
36065,43,basic.4y,married,0
36066,37,professional.course,divorced,0
36067,38,basic.9y,married,0
36068,30,basic.9y,married,0
36069,29,basic.6y,single,0
36070,37,professional.course,divorced,0
36071,30,basic.9y,married,0
36072,43,basic.4y,married,0
36073,39,basic.9y,divorced,0
36074,36,basic.9y,married,1
36075,38,university.degree,married,0
36076,30,high.school,single,0
36077,29,professional.course,married,0
36078,31,university.degree,single,0
36079,30,high.school,single,0
36080,31,basic.9y,married,0
36081,29,basic.9y,single,0
36082,41,basic.4y,married,0
36083,31,basic.9y,single,0
36084,51,basic.9y,divorced,0
36085,43,basic.4y,married,0
36086,28,high.school,single,1
36087,36,professional.course,single,0
36088,38,basic.9y,married,0
36089,31,basic.9y,married,0
36090,23,basic.9y,single,0
36091,31,basic.6y,single,1
36092,31,basic.9y,single,0
36093,35,university.degree,single,0
36094,33,high.school,single,0
36095,43,basic.9y,divorced,0
36096,28,basic.9y,single,0
36097,28,basic.9y,single,0
36098,47,basic.6y,single,0
36099,35,high.school,single,0
36100,30,high.school,married,0
36101,28,basic.9y,single,0
36102,47,professional.course,married,0
36103,36,high.school,divorced,0
36104,33,university.degree,married,0
36105,36,basic.9y,married,0
36106,27,high.school,single,0
36107,49,unknown,married,0
36108,53,university.degree,married,0
36109,48,unknown,divorced,0
36110,27,high.school,single,0
36111,29,university.degree,single,0
36112,28,professional.course,married,0
36113,30,unknown,single,0
36114,22,high.school,single,0
36115,51,basic.9y,divorced,0
36116,32,basic.9y,married,0
36117,26,high.school,single,0
36118,34,basic.6y,divorced,0
36119,29,basic.9y,single,0
36120,29,basic.9y,married,0
36121,42,high.school,divorced,0
36122,33,basic.9y,married,0
36123,33,university.degree,single,0
36124,51,basic.9y,divorced,0
36125,31,high.school,married,1
36126,28,professional.course,single,0
36127,51,basic.4y,married,0
36128,28,professional.course,single,0
36129,29,university.degree,single,0
36130,28,professional.course,married,0
36131,44,high.school,married,0
36132,58,basic.4y,married,0
36133,41,basic.4y,married,0
36134,40,basic.9y,single,0
36135,36,basic.9y,single,0
36136,45,basic.9y,married,0
36137,30,basic.9y,married,0
36138,31,basic.9y,single,0
36139,32,high.school,single,0
36140,35,university.degree,married,0
36141,33,professional.course,single,0
36142,29,university.degree,married,0
36143,35,high.school,married,0
36144,32,basic.9y,married,0
36145,32,high.school,single,0
36146,31,high.school,married,0
36147,39,basic.9y,married,0
36148,23,high.school,single,0
36149,32,basic.6y,married,1
36150,50,professional.course,single,0
36151,24,basic.9y,single,0
36152,39,basic.6y,married,0
36153,58,basic.4y,married,0
36154,29,high.school,married,1
36155,47,basic.4y,married,0
36156,31,high.school,single,0
36157,34,basic.6y,married,1
36158,34,university.degree,married,0
36159,30,basic.9y,single,0
36160,33,high.school,married,0
36161,31,high.school,single,0
36162,34,basic.6y,married,0
36163,34,university.degree,single,0
36164,56,basic.6y,divorced,0
36165,28,high.school,married,0
36166,35,professional.course,married,0
36167,29,basic.9y,married,1
36168,48,basic.9y,married,0
36169,28,high.school,married,0
36170,29,high.school,single,0
36171,27,high.school,married,0
36172,29,high.school,single,0
36173,33,university.degree,single,0
36174,35,university.degree,single,0
36175,52,basic.9y,married,0
36176,48,high.school,married,0
36177,55,basic.4y,divorced,0
36178,41,high.school,married,0
36179,28,professional.course,single,0
36180,44,high.school,single,1
36181,29,basic.9y,single,0
36182,43,high.school,single,0
36183,27,unknown,single,0
36184,32,basic.9y,single,0
36185,29,basic.9y,single,0
36186,34,high.school,single,0
36187,22,high.school,single,0
36188,33,basic.4y,single,0
36189,55,basic.9y,married,0
36190,36,basic.9y,divorced,0
36191,45,basic.9y,divorced,0
36192,24,high.school,single,0
36193,37,basic.9y,single,0
36194,39,professional.course,single,0
36195,38,university.degree,married,0
36196,40,high.school,single,0
36197,38,basic.6y,single,0
36198,59,professional.course,divorced,0
36199,24,university.degree,single,0
36200,31,high.school,single,0
36201,38,university.degree,divorced,0
36202,40,basic.9y,single,0
36203,29,basic.9y,married,0
36204,29,high.school,married,0
36205,41,basic.4y,single,0
36206,41,basic.4y,single,0
36207,34,professional.course,single,0
36208,34,university.degree,married,0
36209,33,high.school,single,0
36210,33,high.school,single,0
36211,35,basic.4y,single,0
36212,33,high.school,single,0
36213,29,basic.9y,married,1
36214,33,university.degree,single,0
36215,33,basic.9y,married,0
36216,34,basic.9y,single,0
36217,28,university.degree,married,0
36218,36,basic.4y,married,0
36219,45,basic.4y,single,0
36220,33,basic.6y,single,0
36221,37,basic.4y,married,0
36222,56,basic.4y,married,0
36223,45,basic.4y,single,0
36224,32,university.degree,married,0
36225,33,basic.6y,single,0
36226,34,university.degree,single,0
36227,33,basic.4y,divorced,0
36228,36,basic.9y,married,0
36229,29,high.school,single,0
36230,34,high.school,single,0
36231,36,high.school,single,0
36232,34,high.school,single,0
36233,36,university.degree,single,0
36234,35,high.school,single,0
36235,42,professional.course,married,0
36236,33,basic.6y,married,0
36237,34,university.degree,married,0
36238,53,basic.9y,married,1
36239,36,high.school,single,0
36240,48,basic.6y,married,0
36241,58,university.degree,married,0
36242,35,basic.6y,married,1
36243,29,basic.9y,married,0
36244,27,university.degree,married,0
36245,49,university.degree,married,0
36246,34,basic.6y,married,0
36247,40,basic.6y,married,0
36248,45,basic.4y,single,0
36249,33,university.degree,married,0
36250,32,high.school,single,0
36251,42,basic.6y,married,0
36252,36,professional.course,married,0
36253,49,professional.course,single,0
36254,39,professional.course,single,0
36255,26,high.school,single,0
36256,42,basic.9y,married,0
36257,42,professional.course,single,0
36258,34,basic.6y,married,0
36259,41,high.school,married,1
36260,23,basic.9y,married,0
36261,23,high.school,married,0
36262,53,unknown,divorced,0
36263,49,basic.4y,married,0
36264,24,basic.9y,divorced,0
36265,42,basic.4y,married,0
36266,51,high.school,married,1
36267,31,high.school,divorced,0
36268,31,university.degree,single,0
36269,30,high.school,married,0
36270,41,high.school,married,0
36271,40,basic.9y,single,0
36272,39,high.school,married,0
36273,39,high.school,married,0
36274,39,basic.6y,single,0
36275,31,high.school,divorced,1
36276,37,university.degree,divorced,0
36277,33,university.degree,single,0
36278,35,university.degree,married,0
36279,28,university.degree,single,0
36280,24,high.school,single,0
36281,34,high.school,single,1
36282,31,basic.9y,single,0
36283,38,basic.4y,married,0
36284,29,high.school,single,0
36285,49,high.school,divorced,0
36286,35,high.school,married,0
36287,58,basic.6y,married,0
36288,34,high.school,single,1
36289,32,high.school,single,0
36290,34,high.school,single,0
36291,34,unknown,married,1
36292,31,basic.9y,married,0
36293,44,basic.4y,divorced,0
36294,51,basic.9y,married,0
36295,30,university.degree,single,0
36296,42,basic.4y,married,0
36297,33,university.degree,single,0
36298,35,basic.9y,married,0
36299,31,basic.9y,married,0
36300,38,university.degree,married,0
36301,33,university.degree,married,0
36302,51,basic.9y,divorced,0
36303,36,basic.9y,single,0
36304,35,professional.course,married,0
36305,41,basic.4y,married,0
36306,38,basic.9y,married,1
36307,29,basic.6y,single,0
36308,32,high.school,single,0
36309,33,high.school,married,0
36310,39,basic.4y,married,0
36311,38,basic.9y,married,1
36312,30,basic.9y,married,0
36313,29,basic.9y,married,0
36314,33,university.degree,single,0
36315,37,basic.6y,married,0
36316,49,university.degree,married,0
36317,34,university.degree,single,0
36318,40,basic.9y,single,0
36319,47,basic.6y,single,0
36320,48,basic.6y,married,0
36321,34,university.degree,married,0
36322,33,university.degree,divorced,0
36323,36,university.degree,single,0
36324,43,high.school,married,0
36325,39,university.degree,single,0
36326,29,basic.9y,married,0
36327,39,university.degree,divorced,0
36328,49,high.school,married,0
36329,31,university.degree,married,1
36330,41,unknown,married,0
36331,34,high.school,married,0
36332,45,high.school,single,0
36333,32,high.school,single,0
36334,31,high.school,single,1
36335,36,university.degree,single,1
36336,52,high.school,divorced,0
36337,27,professional.course,single,0
36338,36,basic.9y,married,0
36339,36,high.school,single,0
36340,26,professional.course,single,0
36341,34,high.school,married,0
36342,32,high.school,married,0
36343,35,high.school,single,0
36344,27,professional.course,single,0
36345,29,basic.9y,divorced,0
36346,34,university.degree,married,0
36347,24,basic.9y,married,0
36348,30,basic.9y,married,0
36349,43,high.school,married,0
36350,31,university.degree,single,0
36351,43,basic.4y,married,0
36352,41,high.school,married,0
36353,31,basic.9y,single,0
36354,31,university.degree,single,0
36355,29,basic.9y,married,0
36356,35,university.degree,married,0
36357,33,basic.9y,married,0
36358,29,basic.9y,divorced,0
36359,27,high.school,married,0
36360,30,high.school,single,1
36361,31,basic.9y,single,0
36362,28,professional.course,single,0
36363,35,university.degree,married,0
36364,39,basic.9y,married,0
36365,46,basic.4y,married,0
36366,55,high.school,single,0
36367,39,university.degree,single,0
36368,34,professional.course,single,0
36369,32,university.degree,married,0
36370,57,high.school,married,0
36371,32,professional.course,married,0
36372,27,high.school,married,0
36373,31,basic.9y,married,0
36374,30,high.school,single,0
36375,40,basic.9y,married,0
36376,35,basic.6y,married,0
36377,38,basic.9y,single,1
36378,35,high.school,single,0
36379,32,basic.4y,single,0
36380,42,professional.course,single,0
36381,29,university.degree,married,0
36382,33,basic.6y,married,0
36383,38,basic.9y,single,0
36384,38,basic.9y,divorced,0
36385,28,high.school,single,1
36386,49,high.school,married,0
36387,30,high.school,married,0
36388,45,basic.6y,divorced,0
36389,27,professional.course,single,0
36390,34,professional.course,married,0
36391,59,professional.course,divorced,0
36392,56,basic.4y,married,0
36393,36,basic.9y,married,0
36394,34,basic.6y,married,0
36395,44,basic.9y,divorced,0
36396,24,basic.9y,single,0
36397,29,high.school,married,0
36398,32,university.degree,single,0
36399,42,high.school,married,0
36400,42,high.school,married,0
36401,38,basic.9y,married,0
36402,33,basic.9y,married,0
36403,27,basic.9y,married,0
36404,27,professional.course,single,0
36405,51,basic.4y,married,0
36406,42,professional.course,single,1
36407,29,basic.9y,single,0
36408,49,basic.4y,married,0
36409,48,basic.6y,married,0
36410,32,basic.9y,single,0
36411,26,high.school,single,0
36412,34,basic.6y,single,0
36413,32,high.school,single,0
36414,34,high.school,single,0
36415,36,university.degree,married,0
36416,57,basic.6y,married,0
36417,42,basic.6y,divorced,0
36418,46,basic.9y,single,0
36419,33,university.degree,single,0
36420,39,basic.9y,married,0
